trade_id,trader_id,asset_id,trade_type,quantity,price,trade_date
7973,916,8,SELL,603,2639.28,2022-12-28
7974,133,7,SELL,423,1984.85,2023-08-26
7975,791,5,BUY,742,2455.85,2022-09-05
7976,649,5,SELL,432,1426.59,2024-01-23
7977,314,7,SELL,794,2380.01,2022-11-30
7978,699,7,BUY,760,1192.44,2023-04-08
7979,221,2,BUY,796,766.26,2023-12-23
7980,976,2,BUY,321,2228.9,2022-06-21
7981,438,7,SELL,781,641.51,2024-06-04
7982,46,5,BUY,867,776.75,2022-01-21
7983,790,2,SELL,632,254.68,2023-07-13
7984,192,1,SELL,342,1853.29,2023-12-16
7985,520,9,SELL,685,1313.56,2023-01-22
7986,379,8,BUY,3,2397.84,2024-06-15
7987,788,2,BUY,751,15.7,2023-09-15
7988,691,2,BUY,306,288.43,2024-02-16
7989,334,3,BUY,853,2034.12,2022-09-01
7990,39,4,BUY,641,618.25,2024-05-09
7991,293,9,SELL,355,1372.23,2024-02-09
7992,690,6,BUY,52,1284.61,2023-07-29
7993,162,3,BUY,166,171.95,2023-09-02
7994,331,8,BUY,248,2663.0,2022-01-29
7995,886,6,SELL,522,1841.23,2023-10-12
7996,104,8,BUY,88,619.3,2023-11-02
7997,161,10,SELL,959,153.85,2022-06-14
7998,799,2,SELL,758,105.6,2024-04-19
7999,635,8,BUY,239,2098.17,2024-04-03
8000,54,5,BUY,308,2783.57,2024-02-07
8001,940,10,SELL,264,2289.82,2024-04-05
8002,34,4,BUY,570,1305.1,2022-06-11
8003,242,3,SELL,689,2925.91,2024-02-11
8004,967,9,SELL,388,376.29,2023-06-16
8005,890,10,BUY,290,552.46,2022-04-06
8006,113,7,SELL,416,2493.29,2022-09-04
8007,318,7,BUY,250,485.95,2023-08-13
8008,23,6,SELL,793,464.02,2022-11-11
8009,558,9,SELL,245,1654.14,2023-04-29
8010,824,3,SELL,927,2473.47,2023-03-27
8011,647,1,BUY,742,1162.43,2023-10-03
8012,118,7,SELL,394,1516.97,2022-04-28
8013,985,9,SELL,931,2883.26,2023-02-09
8014,701,6,BUY,936,735.91,2023-12-12
8015,643,10,SELL,461,960.4,2022-11-17
8016,934,2,SELL,956,740.17,2023-02-03
8017,212,8,BUY,718,1465.89,2023-06-20
8018,418,9,BUY,964,658.95,2023-05-20
8019,113,10,SELL,376,829.6,2023-06-12
8020,44,8,BUY,356,2809.22,2024-05-03
8021,128,9,SELL,899,635.7,2022-01-23
8022,876,1,SELL,115,2343.01,2023-06-25
8023,158,3,BUY,638,1327.35,2022-12-29
8024,785,3,BUY,507,803.35,2023-07-29
8025,827,9,SELL,707,784.71,2023-01-28
8026,394,3,SELL,771,600.53,2024-03-15
8027,867,10,BUY,320,1310.8,2024-04-20
8028,852,1,SELL,176,999.82,2023-09-24
8029,512,3,BUY,379,1398.31,2022-08-02
8030,914,2,BUY,766,1600.03,2024-06-09
8031,45,9,SELL,181,39.05,2023-02-20
8032,108,1,SELL,392,2404.68,2023-09-07
8033,219,2,BUY,175,2235.68,2023-06-21
8034,443,1,SELL,573,946.22,2023-07-25
8035,830,9,BUY,628,1130.04,2022-02-06
8036,315,7,BUY,539,2905.8,2022-07-05
8037,177,1,BUY,329,2255.69,2024-05-29
8038,228,10,SELL,966,393.12,2023-12-29
8039,703,6,BUY,20,241.23,2023-08-10
8040,983,5,SELL,868,2888.79,2024-03-19
8041,672,10,BUY,394,2155.11,2022-05-07
8042,906,5,SELL,540,2720.91,2022-01-23
8043,267,4,BUY,964,1303.9,2024-02-17
8044,870,3,BUY,180,1328.75,2023-03-01
8045,838,8,SELL,130,16.67,2022-09-07
8046,379,7,SELL,678,2971.81,2022-03-18
8047,489,5,BUY,641,2285.18,2022-12-20
8048,702,9,SELL,939,977.6,2023-06-06
8049,687,7,BUY,186,1521.38,2023-08-12
8050,290,10,SELL,704,893.8,2022-11-23
8051,996,2,SELL,387,267.3,2023-11-23
8052,357,7,SELL,69,1758.44,2023-07-05
8053,657,7,BUY,118,1659.55,2023-08-27
8054,744,4,BUY,8,1486.56,2023-01-16
8055,872,8,BUY,912,2998.33,2023-04-06
8056,950,4,SELL,588,2709.18,2022-10-15
8057,204,7,SELL,468,1872.82,2023-07-19
8058,213,4,BUY,654,946.57,2023-12-09
8059,552,8,SELL,220,449.51,2023-01-24
8060,787,3,BUY,382,2534.5,2022-12-23
8061,323,2,SELL,801,480.99,2022-01-03
8062,594,10,SELL,43,185.22,2024-04-07
8063,181,6,SELL,554,2142.26,2022-06-05
8064,499,7,SELL,814,767.05,2022-06-08
8065,320,7,BUY,175,2696.6,2023-01-31
8066,83,6,BUY,623,2671.33,2023-10-27
8067,303,8,SELL,344,1724.12,2022-12-24
8068,262,6,BUY,258,2220.89,2023-02-22
8069,784,6,BUY,614,363.63,2024-03-06
8070,200,3,BUY,233,1832.64,2024-04-11
8071,240,2,BUY,838,1505.74,2023-08-15
8072,914,7,SELL,33,764.39,2023-04-08
8073,692,6,SELL,453,2688.17,2022-08-24
8074,944,1,SELL,827,2626.6,2023-08-05
8075,683,2,BUY,172,2459.15,2024-05-22
8076,295,2,BUY,88,2621.17,2023-05-09
8077,512,1,BUY,412,2798.81,2024-04-13
8078,689,3,SELL,432,1681.12,2023-07-08
8079,881,5,BUY,960,1559.03,2022-10-31
8080,396,4,SELL,225,2836.45,2022-07-12
8081,749,2,BUY,625,2680.99,2023-09-18
8082,138,8,BUY,442,1766.75,2023-11-24
8083,839,9,SELL,914,397.59,2023-07-04
8084,878,8,SELL,89,2281.0,2023-01-17
8085,823,7,SELL,677,529.57,2024-05-07
8086,129,10,BUY,285,2572.3,2022-10-25
8087,49,2,BUY,180,2098.38,2022-10-17
8088,676,6,BUY,317,1623.35,2024-02-26
8089,789,4,BUY,884,2856.08,2022-01-18
8090,293,5,SELL,333,2001.96,2022-11-13
8091,628,9,BUY,693,696.61,2023-12-17
8092,536,9,BUY,625,807.88,2023-01-15
8093,311,4,BUY,976,530.51,2022-10-01
8094,537,8,BUY,77,2659.52,2022-07-09
8095,903,5,BUY,148,859.1,2022-11-21
8096,639,9,BUY,835,2864.59,2023-08-23
8097,234,2,SELL,358,1375.61,2022-04-21
8098,209,4,SELL,939,2590.88,2023-11-21
8099,605,3,BUY,954,1330.69,2023-12-20
8100,94,7,SELL,103,2873.71,2023-05-28
8101,327,2,SELL,398,2363.26,2024-03-12
8102,225,3,SELL,780,2811.95,2022-03-30
8103,967,9,SELL,545,2479.69,2022-11-05
8104,890,8,BUY,337,2014.12,2024-06-17
8105,792,2,SELL,466,2687.8,2024-02-17
8106,11,6,SELL,363,307.46,2023-09-15
8107,329,3,BUY,12,1273.16,2024-03-16
8108,12,6,BUY,557,1358.53,2022-08-04
8109,35,5,SELL,282,2567.78,2022-04-21
8110,447,10,SELL,924,1644.17,2023-10-24
8111,452,4,SELL,717,1595.48,2023-09-18
8112,740,7,BUY,613,848.75,2023-01-07
8113,220,10,SELL,908,1641.81,2023-07-20
8114,441,7,BUY,825,2738.43,2023-01-15
8115,653,4,SELL,126,2379.64,2022-03-26
8116,535,3,SELL,644,2231.75,2022-07-01
8117,595,4,BUY,980,2080.64,2024-05-30
8118,229,2,BUY,185,1226.05,2022-12-24
8119,935,4,SELL,778,2393.01,2022-12-14
8120,344,4,SELL,305,968.8,2023-09-10
8121,80,5,BUY,557,2527.59,2024-03-13
8122,353,1,BUY,559,2890.65,2023-05-26
8123,396,2,SELL,755,987.0,2023-09-16
8124,290,8,SELL,714,2193.38,2022-08-09
8125,455,8,BUY,871,2664.72,2024-03-29
8126,843,8,SELL,412,1602.62,2023-03-13
8127,671,5,BUY,12,2372.38,2024-06-02
8128,989,8,SELL,406,1821.62,2023-09-10
8129,128,9,BUY,704,2591.3,2023-05-02
8130,702,4,SELL,597,2646.1,2022-10-18
8131,909,4,SELL,941,1942.67,2024-05-23
8132,543,7,BUY,527,782.45,2023-02-01
8133,898,5,SELL,464,1841.4,2022-12-26
8134,359,10,SELL,960,888.44,2022-09-17
8135,527,1,BUY,359,75.76,2024-04-13
8136,313,8,BUY,66,2977.26,2024-04-28
8137,75,4,BUY,178,1333.47,2023-08-16
8138,546,8,SELL,975,1385.64,2022-03-05
8139,871,2,SELL,591,1647.69,2024-03-06
8140,196,4,SELL,727,2272.3,2022-12-31
8141,843,2,SELL,632,2274.66,2023-11-29
8142,29,5,BUY,338,1663.38,2024-06-11
8143,706,10,SELL,221,2440.97,2022-11-13
8144,16,10,BUY,299,643.96,2023-01-21
8145,423,8,BUY,929,2548.0,2022-08-20
8146,589,7,BUY,861,363.57,2022-10-23
8147,805,5,BUY,507,1971.55,2022-11-30
8148,593,7,BUY,933,38.98,2023-10-27
8149,405,5,BUY,401,2966.26,2024-04-14
8150,940,7,SELL,410,1936.54,2024-06-10
8151,636,4,SELL,171,2756.74,2023-02-02
8152,531,4,BUY,826,1701.91,2022-10-19
8153,967,10,SELL,265,2983.8,2023-02-12
8154,614,4,BUY,277,1615.52,2023-09-04
8155,904,8,SELL,872,1264.57,2023-06-07
8156,77,1,BUY,244,2272.33,2022-08-06
8157,229,10,BUY,321,321.6,2024-02-12
8158,962,5,SELL,959,788.68,2023-08-11
8159,297,10,SELL,73,1693.31,2023-07-21
8160,510,2,BUY,494,1220.89,2022-09-03
8161,715,10,SELL,411,1473.94,2022-09-13
8162,984,4,BUY,206,2562.38,2024-06-11
8163,966,5,SELL,548,596.29,2022-12-18
8164,573,8,BUY,443,344.84,2023-05-08
8165,538,2,SELL,351,1408.78,2022-09-14
8166,583,2,BUY,430,663.5,2024-04-08
8167,615,2,SELL,483,64.49,2024-05-21
8168,979,8,SELL,798,2151.01,2023-01-23
8169,326,3,BUY,210,1291.45,2024-02-01
8170,363,5,SELL,273,2150.52,2022-11-17
8171,669,2,SELL,361,625.23,2022-03-30
8172,875,6,BUY,465,914.73,2023-11-27
8173,359,10,SELL,308,1961.3,2023-03-21
8174,706,6,SELL,114,2020.75,2023-07-08
8175,787,2,BUY,431,2246.57,2022-12-21
8176,324,4,BUY,348,321.17,2022-01-01
8177,698,2,SELL,600,2472.67,2023-06-15
8178,326,10,SELL,805,1770.63,2023-10-26
8179,625,4,BUY,507,367.62,2023-05-04
8180,825,7,SELL,355,1321.3,2022-09-15
8181,165,5,SELL,604,1141.68,2023-05-06
8182,573,10,BUY,398,521.53,2022-09-08
8183,604,4,BUY,548,2614.84,2023-08-14
8184,798,10,BUY,163,1668.81,2024-04-27
8185,455,10,BUY,570,1378.2,2022-02-18
8186,969,3,BUY,946,517.79,2022-10-29
8187,153,6,BUY,646,1820.01,2023-03-29
8188,737,2,BUY,958,377.08,2024-03-03
8189,127,4,SELL,574,1589.67,2023-12-19
8190,193,8,BUY,550,958.11,2023-03-24
8191,627,2,BUY,627,1738.49,2024-05-18
8192,774,9,SELL,725,2045.33,2023-01-06
8193,530,2,BUY,732,2842.23,2022-10-19
8194,10,8,BUY,265,1838.95,2022-10-17
8195,92,8,BUY,13,1020.5,2024-04-28
8196,139,7,BUY,592,2515.22,2022-12-25
8197,481,10,SELL,239,2044.71,2023-07-25
8198,449,6,BUY,879,1258.43,2023-07-05
8199,333,1,SELL,625,175.73,2023-11-03
8200,869,2,SELL,535,2463.27,2022-08-16
8201,340,7,BUY,480,2201.2,2022-03-13
8202,961,4,BUY,750,1399.4,2024-03-24
8203,52,9,SELL,545,1697.36,2023-12-19
8204,707,3,BUY,822,2323.33,2023-10-08
8205,466,4,BUY,557,1424.63,2023-05-21
8206,718,3,SELL,816,1957.06,2022-10-29
8207,799,7,BUY,597,1444.18,2022-01-23
8208,475,2,SELL,324,1876.89,2023-05-24
8209,401,10,SELL,61,1536.32,2022-09-16
8210,439,2,BUY,483,798.16,2024-06-18
8211,878,2,SELL,106,1893.31,2024-04-03
8212,605,4,SELL,820,1436.79,2022-03-24
8213,932,8,BUY,430,817.65,2022-10-03
8214,997,8,SELL,684,2611.97,2022-10-09
8215,922,8,SELL,459,1058.57,2022-02-12
8216,821,8,SELL,945,950.44,2022-11-17
8217,657,7,BUY,165,158.05,2023-04-10
8218,598,6,BUY,41,431.05,2022-09-21
8219,509,7,BUY,150,1238.17,2022-03-18
8220,153,5,BUY,554,1712.09,2023-09-15
8221,514,8,BUY,58,213.66,2022-09-27
8222,503,2,SELL,820,1787.88,2022-07-08
8223,854,5,SELL,53,1725.63,2023-04-29
8224,901,7,SELL,49,163.66,2023-08-17
8225,772,9,BUY,909,1975.63,2023-06-14
8226,676,10,SELL,190,2343.6,2024-01-18
8227,6,1,SELL,548,2131.05,2022-06-26
8228,500,9,BUY,948,988.84,2023-08-27
8229,661,3,BUY,809,161.27,2023-11-20
8230,717,1,BUY,165,1716.26,2022-12-02
8231,118,7,BUY,915,2047.2,2023-04-10
8232,485,3,BUY,890,2562.7,2024-02-05
8233,601,8,BUY,744,109.19,2022-11-20
8234,666,2,BUY,490,863.89,2024-02-05
8235,951,4,SELL,954,42.45,2023-04-28
8236,679,2,SELL,766,1224.07,2022-10-12
8237,468,4,SELL,887,714.55,2022-08-03
8238,161,1,SELL,24,231.79,2022-03-10
8239,270,10,BUY,319,2275.61,2023-05-26
8240,56,5,BUY,484,1941.55,2022-09-30
8241,228,3,SELL,567,1279.58,2022-01-02
8242,849,9,SELL,635,501.93,2022-07-25
8243,149,4,SELL,132,1653.08,2024-02-23
8244,46,6,BUY,25,688.58,2024-03-14
8245,144,9,SELL,829,649.67,2023-07-20
8246,750,2,SELL,31,1410.26,2024-01-12
8247,784,7,BUY,405,721.33,2023-06-16
8248,632,3,BUY,606,1622.37,2022-04-18
8249,340,1,SELL,253,124.77,2022-05-24
8250,413,9,SELL,5,758.02,2022-10-20
8251,732,9,SELL,324,2093.91,2023-09-27
8252,520,4,SELL,480,502.18,2022-03-20
8253,344,9,SELL,645,1869.92,2023-12-29
8254,387,7,BUY,753,72.0,2022-01-14
8255,473,4,SELL,400,1953.43,2023-09-14
8256,275,2,SELL,859,1971.5,2023-06-08
8257,353,5,BUY,652,869.73,2022-08-01
8258,66,8,SELL,193,2173.94,2023-01-14
8259,79,10,BUY,121,566.15,2022-06-19
8260,598,10,BUY,450,1195.45,2022-12-07
8261,636,6,SELL,456,2718.95,2022-11-10
8262,202,5,BUY,939,2324.26,2023-06-04
8263,978,4,SELL,226,2557.01,2023-12-20
8264,662,6,BUY,109,1143.44,2024-04-21
8265,558,3,BUY,153,2932.25,2024-05-28
8266,113,2,SELL,354,1974.94,2023-05-04
8267,91,1,BUY,174,14.85,2024-01-10
8268,141,9,SELL,752,230.11,2023-01-09
8269,289,1,SELL,897,2096.67,2023-08-30
8270,901,4,SELL,846,2837.78,2024-04-01
8271,730,6,SELL,928,2231.97,2023-03-16
8272,589,9,SELL,445,1568.09,2024-06-13
8273,411,4,SELL,413,608.37,2024-01-09
8274,377,7,BUY,560,2407.46,2023-09-29
8275,384,7,BUY,376,1725.96,2022-08-06
8276,846,6,BUY,595,512.67,2022-08-27
8277,152,9,SELL,350,661.14,2023-10-19
8278,835,10,BUY,791,1164.58,2022-10-02
8279,751,7,BUY,325,1076.57,2024-01-26
8280,627,3,BUY,471,1224.95,2022-07-15
8281,319,6,SELL,512,1189.17,2022-10-26
8282,369,7,SELL,120,2403.95,2023-05-19
8283,606,7,SELL,355,694.76,2022-08-02
8284,995,6,SELL,949,712.33,2024-05-06
8285,560,3,BUY,71,164.84,2022-08-05
8286,703,6,BUY,479,2303.37,2023-03-22
8287,462,2,BUY,718,1679.0,2022-07-14
8288,12,10,BUY,987,963.32,2022-05-01
8289,156,1,SELL,498,1638.84,2022-11-10
8290,684,8,BUY,384,2255.94,2023-12-17
8291,477,3,BUY,87,1577.02,2023-05-27
8292,939,8,BUY,364,1786.35,2022-12-19
8293,401,3,SELL,410,544.01,2022-12-19
8294,808,2,BUY,839,2919.2,2022-04-08
8295,177,8,BUY,277,2581.69,2023-10-09
8296,341,3,SELL,984,901.28,2022-12-14
8297,57,8,BUY,209,209.99,2023-05-28
8298,855,2,BUY,127,1564.24,2022-07-17
8299,852,4,SELL,316,2659.5,2023-11-04
8300,448,9,BUY,767,53.42,2022-11-04
8301,203,1,SELL,311,1698.96,2022-04-05
8302,697,2,BUY,125,76.3,2023-07-28
8303,633,2,BUY,363,71.75,2023-01-12
8304,738,9,BUY,201,1301.69,2023-06-30
8305,202,10,BUY,504,2383.79,2022-07-01
8306,330,5,BUY,975,86.74,2023-08-12
8307,363,4,SELL,367,1551.97,2022-08-31
8308,892,10,BUY,324,2170.7,2022-05-01
8309,454,10,BUY,856,804.29,2023-09-03
8310,356,4,BUY,863,1692.56,2023-10-26
8311,216,7,SELL,780,2654.57,2022-03-03
8312,972,3,BUY,108,2463.78,2024-05-26
8313,555,9,BUY,648,1963.69,2023-02-23
8314,887,5,BUY,17,707.75,2024-02-02
8315,23,9,BUY,510,327.49,2024-06-02
8316,155,1,BUY,255,433.79,2023-01-19
8317,186,10,BUY,299,2982.09,2022-08-11
8318,249,8,BUY,9,2168.03,2024-05-21
8319,749,2,BUY,529,651.64,2022-12-17
8320,805,8,BUY,506,1780.25,2022-05-29
8321,134,4,BUY,656,66.82,2022-08-17
8322,321,2,SELL,51,2486.51,2022-02-14
8323,390,2,SELL,803,2397.41,2023-06-29
8324,434,6,SELL,52,1976.19,2022-10-05
8325,22,3,SELL,845,637.42,2022-02-12
8326,873,10,BUY,524,1506.33,2024-03-14
8327,600,3,SELL,883,2045.25,2022-11-04
8328,665,9,SELL,94,1122.37,2023-08-24
8329,125,5,SELL,195,1812.65,2022-12-19
8330,79,7,BUY,965,962.71,2022-08-05
8331,858,5,SELL,741,1531.76,2022-10-01
8332,968,2,SELL,888,851.84,2022-12-19
8333,51,8,SELL,909,2134.05,2023-12-02
8334,728,9,BUY,781,448.62,2022-11-03
8335,176,2,BUY,156,1069.25,2023-06-06
8336,870,2,SELL,121,2121.07,2022-08-04
8337,253,4,SELL,303,2087.03,2022-06-01
8338,966,8,BUY,428,1570.15,2023-05-13
8339,246,5,SELL,447,275.35,2022-07-24
8340,739,5,SELL,453,1460.45,2022-04-09
8341,106,7,SELL,404,354.69,2022-05-04
8342,193,4,BUY,348,1092.46,2023-07-18
8343,316,9,SELL,292,792.35,2022-03-21
8344,302,4,SELL,557,2722.23,2024-05-27
8345,548,8,BUY,381,1403.34,2024-03-28
8346,954,3,SELL,112,2328.91,2022-04-07
8347,716,6,BUY,125,1332.08,2022-05-18
8348,934,1,SELL,82,920.8,2022-07-31
8349,779,7,SELL,254,1306.39,2023-03-03
8350,268,7,BUY,697,2680.33,2023-10-13
8351,170,2,SELL,855,307.73,2024-03-26
8352,551,5,BUY,859,1145.1,2023-02-06
8353,455,4,BUY,642,743.89,2023-10-14
8354,651,10,BUY,42,1466.67,2024-06-15
8355,292,9,SELL,104,1777.13,2022-09-18
8356,564,2,SELL,306,2137.97,2023-02-04
8357,799,3,SELL,31,408.45,2023-05-17
8358,801,1,SELL,850,1777.01,2023-09-23
8359,141,10,SELL,756,2326.48,2023-08-08
8360,146,5,SELL,944,2051.35,2022-09-14
8361,425,3,BUY,495,1446.04,2022-11-18
8362,314,4,BUY,727,1788.87,2022-05-15
8363,184,4,BUY,80,2700.67,2023-08-21
8364,664,6,SELL,666,1504.83,2022-03-28
8365,713,10,BUY,25,2464.44,2024-04-09
8366,128,7,BUY,997,2873.66,2023-05-19
8367,287,7,SELL,35,187.46,2024-03-06
8368,823,8,SELL,111,2587.41,2023-05-16
8369,253,3,BUY,726,338.18,2023-08-27
8370,778,5,BUY,329,208.85,2024-05-05
8371,700,10,BUY,802,1287.14,2024-04-23
8372,386,6,BUY,173,1479.48,2023-03-10
8373,230,6,BUY,535,266.05,2023-03-20
8374,271,8,SELL,874,2880.73,2023-02-16
8375,771,5,BUY,91,173.99,2022-11-15
8376,811,5,SELL,586,2097.93,2023-05-17
8377,415,1,SELL,784,1051.98,2023-08-01
8378,198,1,SELL,4,396.27,2023-02-14
8379,323,6,BUY,694,2430.73,2022-03-11
8380,56,10,SELL,351,2409.21,2023-07-03
8381,831,10,SELL,580,2721.49,2024-04-03
8382,203,5,BUY,495,2516.19,2022-11-22
8383,783,10,SELL,626,1589.56,2022-11-07
8384,621,6,BUY,821,325.2,2023-03-19
8385,628,9,BUY,398,2420.69,2022-04-08
8386,604,8,BUY,848,117.24,2023-01-22
8387,138,7,BUY,111,2104.03,2024-03-30
8388,422,7,SELL,851,159.04,2022-11-26
8389,815,6,BUY,378,726.75,2023-01-10
8390,57,6,SELL,643,1421.12,2024-05-30
8391,562,1,SELL,298,1769.16,2022-08-04
8392,71,7,BUY,195,2715.76,2024-04-18
8393,911,5,SELL,690,2963.78,2022-08-20
8394,914,7,BUY,788,2240.93,2023-10-17
8395,594,6,SELL,183,2999.75,2023-07-17
8396,372,8,SELL,194,645.94,2024-05-04
8397,617,3,BUY,724,1376.99,2024-01-31
8398,600,8,BUY,565,2392.39,2023-06-15
8399,514,7,BUY,410,31.06,2023-09-13
8400,872,1,SELL,19,1536.21,2024-04-14
8401,84,3,SELL,373,2606.77,2024-02-14
8402,994,10,SELL,892,1869.1,2023-05-01
8403,43,4,BUY,959,2199.77,2022-04-04
8404,666,9,BUY,885,2567.09,2023-05-10
8405,839,6,BUY,882,2655.97,2024-01-03
8406,934,7,BUY,33,1156.39,2024-02-21
8407,606,5,SELL,111,763.78,2022-03-11
8408,810,3,BUY,866,1169.13,2022-03-01
8409,133,5,SELL,796,926.14,2023-10-17
8410,395,7,SELL,304,1501.32,2024-06-10
8411,65,9,SELL,309,1194.63,2024-03-08
8412,290,9,SELL,696,331.85,2023-11-22
8413,376,8,SELL,512,2590.06,2023-08-30
8414,769,5,BUY,433,675.88,2022-09-26
8415,467,7,SELL,462,2631.59,2022-07-20
8416,898,4,BUY,575,559.61,2022-06-30
8417,213,10,SELL,142,2255.19,2023-08-01
8418,148,5,SELL,883,525.25,2024-02-10
8419,573,4,BUY,157,1645.73,2024-04-10
8420,471,3,SELL,565,2839.39,2022-08-16
8421,149,1,SELL,794,1978.55,2023-06-24
8422,88,5,SELL,379,141.44,2022-06-16
8423,324,2,SELL,929,2004.72,2022-03-03
8424,895,6,BUY,709,333.25,2022-06-17
8425,396,5,SELL,618,203.26,2022-01-18
8426,790,2,SELL,962,1491.03,2022-05-07
8427,404,8,SELL,585,2619.0,2023-01-28
8428,82,5,SELL,531,2630.4,2022-08-01
8429,641,2,BUY,475,2013.53,2022-06-28
8430,286,1,BUY,122,956.65,2024-06-13
8431,382,2,BUY,187,2501.57,2023-05-26
8432,865,1,SELL,475,2370.96,2024-02-25
8433,792,10,SELL,474,2987.12,2022-08-24
8434,270,10,SELL,741,1480.66,2022-02-28
8435,292,3,SELL,229,2581.78,2024-03-06
8436,453,3,SELL,590,1877.99,2022-01-02
8437,715,10,SELL,131,2453.76,2022-09-10
8438,24,1,SELL,698,158.28,2023-04-17
8439,956,7,BUY,917,977.6,2024-05-31
8440,863,10,SELL,814,1515.5,2022-10-08
8441,311,7,SELL,613,468.22,2023-08-07
8442,461,9,BUY,424,1271.03,2022-07-01
8443,208,5,BUY,712,767.97,2023-09-23
8444,792,4,BUY,582,522.98,2023-08-20
8445,717,5,BUY,450,1359.18,2023-01-02
8446,664,8,BUY,57,1462.95,2023-09-02
8447,438,8,BUY,646,680.81,2023-05-13
8448,538,4,BUY,375,1262.1,2023-06-13
8449,706,8,BUY,699,1334.91,2023-09-28
8450,336,4,BUY,807,2109.34,2023-10-14
8451,422,4,BUY,459,2756.18,2022-01-21
8452,750,8,SELL,126,1365.09,2023-04-29
8453,321,2,BUY,581,2979.47,2023-11-09
8454,497,4,BUY,330,433.82,2022-05-20
8455,587,1,BUY,564,2218.88,2023-02-18
8456,947,1,SELL,623,778.15,2022-05-02
8457,163,8,SELL,871,183.01,2023-07-06
8458,811,4,BUY,38,137.47,2023-08-02
8459,541,6,SELL,583,124.8,2022-12-03
8460,165,5,BUY,484,1863.98,2023-09-07
8461,849,10,BUY,367,1366.73,2023-10-19
8462,698,6,BUY,978,2495.05,2024-01-29
8463,566,4,BUY,586,2853.72,2024-05-17
8464,295,4,SELL,185,463.92,2022-01-29
8465,42,7,BUY,647,2166.02,2023-01-27
8466,924,1,BUY,804,1760.09,2023-10-29
8467,285,9,BUY,991,2739.34,2023-09-28
8468,939,10,BUY,306,735.33,2022-10-10
8469,387,3,SELL,840,301.65,2023-05-31
8470,138,4,SELL,296,1180.82,2022-06-28
8471,187,9,BUY,970,525.08,2023-11-16
8472,910,5,SELL,40,2698.2,2022-01-13
8473,716,4,BUY,819,1738.91,2022-09-03
8474,431,6,SELL,220,2162.9,2023-02-26
8475,554,1,SELL,602,563.6,2023-10-19
8476,862,10,BUY,20,2342.12,2023-07-19
8477,416,1,SELL,2,1663.38,2022-10-25
8478,800,5,SELL,878,2856.65,2023-11-22
8479,426,5,SELL,983,1543.28,2022-12-30
8480,416,9,BUY,252,39.6,2022-02-06
8481,26,1,BUY,407,80.32,2022-07-01
8482,371,3,SELL,593,685.61,2024-02-05
8483,385,3,BUY,169,2327.22,2023-10-08
8484,56,4,SELL,185,598.0,2023-08-20
8485,253,7,BUY,405,991.61,2023-11-16
8486,634,7,BUY,39,1224.58,2024-04-30
8487,106,10,BUY,666,344.59,2024-05-02
8488,130,5,SELL,95,2357.45,2024-02-08
8489,849,9,BUY,840,1625.86,2023-08-30
8490,670,7,BUY,307,761.74,2023-07-15
8491,376,2,BUY,583,1409.49,2022-02-24
8492,743,3,BUY,533,2120.17,2023-04-19
8493,967,7,BUY,58,2115.81,2022-02-14
8494,308,5,BUY,946,715.89,2022-08-01
8495,91,7,BUY,23,1296.7,2024-06-18
8496,393,9,SELL,845,96.13,2022-03-12
8497,534,9,SELL,631,1276.8,2023-11-20
8498,802,3,BUY,298,179.08,2024-01-08
8499,110,8,BUY,298,75.66,2022-08-23
8500,561,6,BUY,860,1775.82,2023-09-02
8501,641,4,BUY,936,1641.22,2023-06-10
8502,585,4,SELL,411,2651.68,2023-01-06
8503,340,4,BUY,96,2296.28,2022-07-25
8504,565,7,BUY,148,2298.56,2024-06-12
8505,979,6,BUY,702,2672.2,2024-01-16
8506,356,2,BUY,781,473.83,2022-05-23
8507,892,5,SELL,170,44.57,2023-05-11
8508,168,5,SELL,383,1121.65,2023-03-23
8509,557,6,SELL,578,829.21,2022-02-04
8510,452,7,BUY,555,314.37,2023-01-17
8511,905,8,BUY,723,632.92,2023-11-11
8512,105,10,BUY,561,284.75,2022-07-07
8513,150,8,BUY,975,2230.01,2023-10-16
8514,146,5,BUY,347,1578.31,2024-06-14
8515,716,2,BUY,652,709.37,2022-08-17
8516,874,10,BUY,246,2634.94,2022-11-13
8517,299,8,SELL,40,2922.94,2022-10-22
8518,167,6,BUY,458,1262.84,2023-05-02
8519,713,3,BUY,892,2221.63,2022-11-05
8520,646,4,SELL,508,2222.77,2023-03-16
8521,723,1,SELL,860,1690.75,2023-11-14
8522,48,3,SELL,632,1392.7,2023-10-18
8523,638,4,SELL,452,1936.22,2023-02-21
8524,239,2,SELL,132,515.26,2022-11-05
8525,7,6,SELL,92,2181.25,2024-04-27
8526,464,8,SELL,554,340.97,2024-06-18
8527,453,6,BUY,748,1820.96,2022-01-04
8528,784,10,SELL,221,90.53,2023-01-08
8529,897,3,BUY,396,2673.9,2022-01-06
8530,371,9,SELL,881,2176.1,2023-08-24
8531,549,4,BUY,278,1415.48,2022-08-15
8532,487,6,SELL,68,1827.97,2022-10-15
8533,211,4,SELL,89,1919.88,2024-06-08
8534,165,4,BUY,370,2730.62,2022-04-30
8535,125,2,BUY,584,1486.82,2024-05-12
8536,337,10,BUY,221,1774.32,2024-02-29
8537,192,2,SELL,71,2492.16,2024-03-21
8538,730,2,SELL,392,1345.02,2023-12-22
